0,67,0,2,1,30,23
1,95,2,3,1,118,179
2,20,2,1,1,114,21
3,22,3,1,0,84,167
4,46,0,2,0,198,31
5,45,1,3,0,56,169
6,13,0,0,0,72,139
7,82,3,2,0,160,117
8,26,2,2,0,36,61
9,69,3,1,1,154,129
10,43,3,2,1,138,57
11,41,3,3,0,196,9
12,79,2,1,0,16,171
13,8,1,0,0,18,97
14,82,1,1,1,14,123
15,83,3,3,0,168,97
16,70,2,2,0,90,85
17,86,4,3,1,198,141
18,17,0,3,0,150,165
19,97,4,2,0,102,75
20,14,1,0,0,188,173
21,74,2,0,0,80,125
22,86,2,0,0,124,15
23,41,3,3,1,132,159
24,9,2,0,0,32,97
25,87,0,1,0,20,55
26,95,3,3,0,176,1
27,60,3,3,0,24,35
28,58,1,1,1,4,85
29,44,4,3,1,172,65
30,21,2,3,1,40,3
31,23,4,0,1,28,121
32,66,4,3,0,78,75
33,28,3,0,0,144,169
34,17,3,0,1,30,173
35,51,1,2,1,128,5
36,70,1,2,1,96,67
37,95,1,1,0,170,167
38,46,1,2,1,42,13
39,26,4,1,0,138,79
40,62,2,2,1,64,133
41,8,1,2,1,144,183
42,94,2,2,0,28,69
43,95,3,3,1,156,105
44,91,3,0,0,12,187
45,82,1,1,1,96,125
46,19,1,1,0,110,125
47,40,2,2,0,154,109
48,2,2,3,0,14,57
49,66,2,3,1,196,149
50,17,0,0,1,142,37
51,21,1,3,0,68,99
52,96,0,3,1,36,55
53,2,4,1,1,40,127
54,23,4,0,1,94,69
55,87,1,0,1,32,61
56,48,3,1,0,190,173
57,64,3,1,1,18,183
58,45,0,1,0,38,73
59,61,1,1,0,74,185
60,14,3,3,0,72,29
61,72,0,2,1,166,199
62,79,2,1,1,198,173
63,1,0,3,1,158,99
64,79,2,2,1,172,187
65,23,3,3,0,128,181
66,90,2,3,0,164,59
67,76,0,1,0,32,183
68,45,0,3,0,94,95
69,91,3,0,1,128,165
70,88,1,2,0,188,121
71,17,2,3,1,168,71
72,48,0,0,0,126,177
73,51,0,3,1,66,191
74,80,1,3,0,134,19
75,46,4,2,0,178,71
76,63,3,1,1,140,127
77,89,2,1,0,88,75
78,31,4,2,1,186,59
79,87,0,3,0,112,55
80,82,0,1,0,126,25
81,91,1,1,1,178,7
82,9,4,3,1,10,93
83,25,3,1,0,166,133
84,73,2,2,1,62,143
85,81,0,0,0,154,1
86,43,0,0,0,168,9
87,13,2,1,1,198,147
88,20,2,0,0,116,141
89,14,3,2,1,44,189
90,8,1,1,1,134,195
91,45,0,2,1,32,97
92,4,2,1,0,4,125
93,0,0,2,0,104,133
94,91,0,2,0,96,43
95,68,2,0,0,186,97
96,12,1,2,1,62,197
97,39,1,0,1,42,17
98,83,3,0,0,196,187
99,7,3,3,0,190,69
100,8,0,1,0,86,153
101,82,4,2,1,108,75
102,8,1,1,1,168,35
103,84,3,3,1,180,115
104,57,4,3,0,92,55
105,27,4,1,1,166,21
106,13,3,0,0,118,103
107,6,3,1,1,64,173
108,76,1,1,0,138,195
109,86,0,1,0,148,17
110,80,2,2,0,44,161
111,70,4,2,0,58,45
112,2,0,1,1,164,135
113,2,0,1,0,14,23
114,69,2,1,0,130,65
115,52,0,0,0,152,183
116,11,3,2,1,170,59
117,75,3,3,1,140,191
118,58,2,1,0,14,131
119,34,2,3,0,100,185
120,44,3,1,0,148,29
121,80,4,1,1,84,81
122,85,2,0,0,64,9
123,61,1,1,1,52,79
124,23,3,2,0,16,89
125,82,3,3,0,66,179
126,27,4,1,0,42,85
127,78,1,1,0,26,125
128,71,0,0,0,0,31
129,2,0,1,0,172,161
130,81,2,2,0,132,65
131,70,0,1,1,86,37
132,95,3,3,0,186,199
133,9,4,3,0,120,85
134,33,0,3,1,56,73
135,17,4,1,0,74,15
136,45,1,0,0,182,195
137,97,2,1,1,44,187
138,17,4,1,0,86,61
139,16,3,3,0,88,13
140,78,3,2,1,86,7
141,5,3,1,1,130,183
142,53,3,3,0,172,163
143,66,4,0,0,82,173
144,60,3,0,1,102,141
145,3,3,0,0,56,65
146,6,3,0,1,126,21
147,21,0,1,1,58,81
148,29,4,0,1,36,57
149,6,4,2,1,20,23
150,84,2,0,1,72,177
151,8,4,3,0,98,45
152,15,3,1,1,58,3
153,68,1,2,1,4,189
154,32,2,1,0,112,13
155,79,0,0,1,34,193
156,64,3,0,0,182,191
157,52,1,1,0,186,57
158,98,0,1,1,156,69
159,73,4,1,0,108,197
160,5,4,1,1,82,141
161,15,0,0,1,170,119
162,2,2,3,0,146,155
163,96,2,1,0,50,29
164,62,4,3,0,182,7
165,47,1,1,1,192,1
166,31,4,0,1,50,157
167,34,2,3,0,2,147
168,59,1,0,0,36,5
169,29,1,0,1,44,37
170,54,2,1,0,152,59
171,38,2,2,1,26,83
172,62,1,3,1,194,53
173,17,1,3,0,30,69
174,15,1,3,1,176,63
175,31,4,3,1,2,55
176,64,3,2,0,12,175
177,43,3,0,0,22,197
178,10,4,3,0,166,31
179,66,4,0,0,138,199
180,39,2,3,0,142,53
181,34,2,2,1,6,181
182,75,3,0,1,184,7
183,59,0,1,1,0,127
184,99,2,0,0,104,189
185,15,0,0,1,136,113
186,72,2,1,0,86,109
187,66,2,3,0,22,155
188,50,2,1,1,30,45
189,26,3,0,0,114,151
190,80,4,0,1,84,79
191,99,4,0,0,178,65
192,35,3,1,1,188,97
193,3,4,1,1,40,71
194,50,0,0,0,64,159
195,2,4,2,0,16,145
196,5,0,0,0,112,183
197,8,3,3,0,40,3
198,29,1,1,1,34,55
199,34,3,0,1,72,97
200,87,2,0,0,18,33
201,6,0,1,1,44,25
202,37,1,1,0,124,151
203,24,2,3,0,194,19
204,75,1,2,1,58,41
205,18,4,1,0,68,189
206,91,0,1,0,92,95
207,93,0,0,0,34,3
208,37,4,3,1,84,137
209,13,1,3,0,28,49
210,43,4,2,0,156,177
211,40,3,2,1,60,19
212,0,3,2,1,186,183
213,7,2,2,1,28,33
214,54,0,1,1,190,125
215,42,3,0,0,8,101
216,62,0,2,1,20,123
217,18,1,1,0,186,151
218,22,0,0,0,54,163
219,33,2,1,1,54,35
220,13,3,3,0,140,33
221,71,3,1,1,180,121
222,93,2,2,0,0,135
223,29,0,2,0,40,65
224,95,2,1,1,62,107
225,46,4,0,0,98,35
226,79,1,3,0,160,35
227,27,3,3,1,12,195
228,30,2,3,0,104,113
229,46,3,2,1,182,5
230,72,1,2,1,84,19
231,58,2,3,0,74,151
232,43,3,1,1,52,89
233,41,0,2,0,56,97
234,40,2,1,0,62,165
235,38,0,2,1,164,113
236,68,4,0,0,72,165
237,43,4,1,1,114,97
238,53,1,2,0,170,183
239,78,3,3,0,56,103
240,67,3,3,1,194,173
241,15,0,3,0,12,51
242,35,1,2,1,124,63
243,85,0,0,0,172,23
244,15,3,3,1,122,63
245,48,3,1,0,126,79
246,32,4,0,1,8,179
247,43,3,3,0,24,105
248,44,4,1,0,50,69
249,76,3,0,0,162,191
