0,18,3,0,0,38,101
1,53,0,0,1,46,61
2,22,1,3,1,158,17
3,18,1,3,0,82,95
4,70,1,3,1,108,23
5,45,3,1,1,4,179
6,43,2,2,0,10,23
7,54,1,2,1,144,71
8,7,3,0,1,186,35
9,45,2,0,1,188,111
10,18,0,0,1,46,83
11,51,2,0,1,130,123
12,27,2,0,1,138,57
13,55,3,0,0,150,111
14,23,1,0,0,128,157
15,22,2,3,1,6,23
16,11,4,3,0,62,143
17,62,4,1,1,56,191
18,85,1,0,1,156,189
19,59,4,1,1,162,73
20,0,1,0,1,96,7
21,94,4,1,0,194,119
22,92,0,3,1,98,55
23,75,4,0,1,18,75
24,64,4,2,1,82,189
25,96,4,0,0,162,135
26,2,4,1,0,18,83
27,22,4,1,0,0,181
28,20,3,2,1,82,121
29,85,0,3,1,20,183
30,24,4,2,1,186,61
31,79,1,3,1,88,89
32,6,0,2,1,78,75
33,63,3,3,0,102,51
34,44,0,3,0,66,51
35,36,1,1,1,198,91
36,66,4,0,1,184,31
37,29,3,3,1,198,183
38,42,4,3,1,160,113
39,59,0,1,1,66,167
40,24,4,0,0,194,107
41,94,3,3,0,104,151
42,51,2,0,0,94,1
43,67,4,0,1,144,171
44,98,4,0,0,198,171
45,32,0,1,1,190,125
46,52,0,1,0,174,37
47,30,1,1,1,194,173
48,98,0,2,1,44,189
49,75,3,1,0,96,137
50,85,3,3,0,26,187
51,25,1,3,0,158,103
52,1,0,3,1,122,141
53,59,4,3,1,154,191
54,24,1,1,0,26,3
55,57,1,3,1,44,175
56,36,0,0,1,94,107
57,95,2,2,1,162,89
58,18,4,1,1,172,13
59,4,1,0,1,164,151
60,64,0,3,1,102,63
61,68,4,3,0,142,165
62,54,2,0,0,80,97
63,78,2,3,0,36,49
64,60,1,2,1,160,57
65,77,0,2,1,166,57
66,45,0,0,0,142,9
67,5,1,3,1,20,151
68,26,1,2,0,44,19
69,85,0,2,0,22,189
70,74,4,0,0,148,147
71,92,3,2,0,84,5
72,75,2,3,1,46,149
73,81,1,2,0,70,145
74,40,4,0,1,184,179
75,97,3,3,0,40,93
76,84,4,0,1,86,155
77,47,2,3,0,8,129
78,40,2,3,0,6,95
79,31,4,2,0,126,93
80,27,2,1,1,46,173
81,96,3,0,1,122,117
