0,94,2,3,1,22,161
1,86,1,1,0,102,21
2,94,3,3,1,180,181
3,79,3,0,1,30,87
4,46,4,2,0,48,47
5,24,3,0,1,170,151
6,60,2,0,1,42,185
7,95,4,0,0,128,91
8,57,1,0,1,160,33
9,44,2,1,1,134,21
10,0,3,2,1,80,145
11,76,4,3,0,84,129
12,30,2,2,0,146,89
13,40,2,1,1,80,195
14,48,2,3,0,148,195
15,39,0,0,1,24,189
16,75,1,2,0,84,199
17,5,0,0,0,6,195
18,79,3,1,0,110,21
19,75,0,0,1,4,121
20,93,4,1,1,12,197
21,74,2,2,0,112,25
22,74,4,0,0,144,159
23,58,4,3,1,106,89
24,24,2,3,1,80,137
25,28,0,1,1,180,137
26,27,0,1,1,96,29
27,14,2,3,0,48,141
28,98,3,2,1,22,123
29,95,4,1,1,10,85
30,83,3,0,1,22,59
31,93,3,0,0,52,7
32,24,3,2,0,164,97
33,34,0,3,0,98,131
34,5,3,0,0,162,47
35,50,1,2,0,154,1
36,17,2,1,0,70,95
37,55,3,0,0,104,195
38,65,0,3,0,96,151
39,87,0,0,0,60,93
40,3,3,2,0,78,57
41,94,1,3,1,194,159
42,60,0,0,0,190,55
43,71,0,0,1,52,153
44,88,2,1,0,100,13
45,58,4,2,0,52,199
46,85,1,0,0,144,89
47,98,0,2,0,48,5
48,4,2,0,1,90,121
49,24,0,2,0,96,53
50,33,2,1,0,28,193
51,86,3,1,1,132,79
52,30,2,1,1,30,183
53,47,2,0,0,10,33
54,6,4,3,1,104,83
55,87,3,0,1,4,21
56,54,1,0,0,184,143
57,51,3,3,0,124,137
58,41,4,2,1,128,109
59,52,4,0,0,52,199
60,67,0,2,0,2,187
61,14,2,2,0,166,31
62,69,4,0,1,142,89
63,42,1,1,0,46,51
64,65,2,2,1,58,131
65,49,2,0,0,14,141
66,44,0,1,1,70,15
67,87,1,2,0,164,9
68,75,4,1,0,112,61
69,80,1,2,0,94,191
70,8,1,0,0,34,59
71,23,4,0,0,88,9
72,15,1,3,1,150,41
73,62,1,2,1,134,51
74,49,3,0,0,132,127
75,50,3,0,1,152,41
76,27,3,3,0,32,35
77,89,0,0,1,56,71
78,42,2,3,0,118,3
79,73,4,1,0,150,159
80,70,0,3,0,164,41
81,6,1,0,1,22,119
82,18,2,1,0,66,65
83,96,0,1,1,162,117
84,98,2,0,1,158,55
85,35,2,0,1,62,159
86,8,4,0,1,188,77
87,27,4,2,1,148,79
88,80,4,0,0,68,39
89,22,4,0,1,134,189
90,94,0,0,1,98,103
91,14,4,2,1,106,117
92,53,4,0,1,82,37
93,41,0,2,1,68,145
94,9,0,3,1,152,129
95,42,2,2,0,154,81
96,48,1,3,1,18,13
97,23,2,2,0,160,163
98,61,2,1,1,114,53
99,24,2,3,0,62,25
100,85,3,1,1,96,13
101,11,1,3,1,124,169
102,61,3,1,0,104,151
103,1,2,0,1,114,105
104,48,3,3,0,26,17
105,7,1,0,0,152,89
106,51,0,3,1,56,117
107,62,1,1,0,178,107
108,60,2,2,0,120,55
109,77,0,3,0,182,177
110,33,0,2,1,168,7
111,32,2,0,1,44,183
112,63,4,0,0,142,19
113,92,3,2,0,182,19
114,1,4,0,0,196,73
115,38,2,2,1,4,69
116,73,0,2,1,50,67
117,80,4,0,0,110,141
118,98,1,0,1,152,49
119,16,2,3,0,190,161
120,24,2,2,0,172,27
121,21,1,0,1,84,135
122,54,0,1,0,100,55
123,33,4,3,0,114,177
124,17,0,1,0,6,1
125,12,0,0,0,108,123
126,41,0,2,1,0,69
127,61,2,1,0,124,87
128,55,3,3,0,38,105
129,30,3,3,0,82,121
130,65,0,0,0,26,187
131,3,3,2,0,112,129
132,14,0,2,0,14,41
133,13,4,0,0,28,121
134,62,0,0,1,14,69
135,18,4,0,1,190,191
136,68,3,1,1,76,19
137,1,4,1,0,126,47
138,58,1,3,1,130,3
139,15,2,3,0,50,135
140,34,3,0,1,106,161
141,37,2,3,1,164,17
142,7,3,0,1,42,101
143,85,0,3,0,94,57
144,9,2,1,0,178,87
145,91,3,0,0,52,163
146,21,3,1,0,158,43
147,54,0,3,1,14,171
148,87,3,1,0,198,111
149,1,2,2,0,172,23
150,93,1,0,1,188,59
151,45,2,0,0,76,1
152,7,4,2,0,160,181
153,2,2,3,0,92,111
154,71,4,0,0,26,183
155,37,1,3,0,68,147
156,94,4,2,0,172,63
157,5,1,2,1,54,129
158,99,3,0,1,48,193
159,92,1,1,0,64,9
160,8,2,1,1,128,163
161,67,1,3,0,122,95
162,22,0,1,1,136,191
163,14,3,3,1,56,123
164,63,2,2,1,158,1
165,1,0,1,0,148,51
166,67,2,1,0,158,21
167,12,4,3,0,138,87
168,70,1,0,0,38,33
169,81,1,2,0,36,19
170,99,2,3,0,124,73
171,7,4,3,0,162,17
172,84,0,1,0,30,59
173,38,4,2,1,90,45
174,8,1,3,0,128,15
175,62,2,0,1,116,17
176,15,4,3,1,92,95
177,41,1,1,1,102,65
178,33,0,3,0,18,59
179,69,1,3,0,86,113
180,23,4,3,0,62,159
181,73,0,3,0,138,67
182,99,0,2,0,116,89
183,76,3,2,1,188,109
184,44,1,3,0,82,183
185,76,0,1,1,44,133
186,95,1,1,1,102,161
187,47,4,2,0,164,111
188,42,1,0,0,130,157
189,89,3,1,0,134,31
190,45,4,3,1,32,45
191,27,2,0,1,24,169
192,10,1,3,0,56,49
193,98,4,0,0,64,35
194,18,0,0,0,114,135
195,31,1,0,1,18,177
196,10,0,2,0,160,19
197,97,1,2,1,146,85
198,15,2,1,1,100,23
199,83,3,2,1,144,105
200,3,3,2,0,76,99
201,87,1,1,1,26,157
202,70,3,3,1,16,5
203,29,1,3,0,6,49
204,64,2,0,1,172,151
205,38,3,2,0,96,19
206,2,3,2,1,18,45
207,86,2,2,1,42,131
208,4,3,3,0,62,69
209,43,1,2,1,20,73
210,80,3,2,0,178,131
