0,52,2,3,1,134,19
1,23,2,3,0,18,191
2,96,1,0,0,192,169
3,9,3,1,0,106,157
4,37,1,2,0,44,11
5,17,1,2,0,86,83
6,48,2,3,1,116,169
7,89,2,1,0,148,35
8,52,1,1,0,82,167
9,37,0,1,1,108,43
10,66,3,0,1,140,53
11,53,2,3,0,98,119
12,72,4,1,0,140,7
13,66,4,1,1,190,123
14,92,3,2,1,166,189
15,84,2,3,1,126,111
16,72,1,0,0,190,165
17,35,4,1,0,126,169
18,33,0,3,0,78,91
19,16,3,1,0,144,53
20,32,1,2,0,118,61
21,44,2,1,0,128,89
22,19,3,3,1,116,133
23,70,1,1,1,20,5
24,99,0,3,0,30,83
25,52,3,2,1,134,109
26,23,0,1,1,52,119
27,30,1,1,1,16,75
28,42,2,3,0,88,99
29,84,4,1,1,108,23
30,99,3,3,1,42,145
31,92,2,3,0,24,3
32,9,3,0,1,58,81
33,12,3,1,0,198,105
34,55,4,0,1,154,85
35,22,0,0,0,0,127
36,26,4,1,0,6,177
37,83,4,3,0,180,67
38,3,0,3,0,78,95
39,47,1,3,1,54,157
40,75,0,3,0,24,177
41,41,3,3,0,24,163
42,51,1,0,1,114,181
43,49,4,3,1,26,179
44,19,4,3,0,118,101
45,51,4,0,0,120,93
46,11,0,2,1,158,149
47,21,4,1,0,114,49
48,9,4,2,1,144,109
49,20,3,0,1,0,107
50,20,1,1,0,174,83
51,34,0,3,1,26,95
52,13,1,0,1,4,87
53,54,2,1,0,196,137
54,42,4,3,1,78,69
55,64,1,2,1,98,15
56,0,0,2,0,96,173
57,21,4,0,1,112,163
58,6,1,0,0,114,147
59,15,3,2,1,194,139
60,44,2,1,1,0,115
61,50,3,0,1,132,13
62,9,3,3,1,2,103
63,30,1,1,0,18,141
64,78,2,0,0,84,7
65,36,4,1,1,156,7
66,70,2,1,1,180,9
67,84,3,3,0,178,79
68,40,4,2,1,130,145
69,95,1,2,0,152,29
70,38,0,1,0,190,193
71,15,1,1,0,32,105
72,16,0,0,1,80,109
73,53,3,0,0,194,147
74,61,2,3,0,186,61
75,47,3,3,0,54,159
76,76,1,1,0,154,175
77,57,3,0,1,162,179
78,49,1,2,1,22,183
79,98,2,3,1,166,199
80,63,2,2,1,198,5
81,53,0,2,1,8,161
82,87,0,0,1,12,167
83,92,4,1,0,174,39
84,88,3,0,0,160,103
85,69,4,2,1,166,5
86,77,0,1,0,106,47
87,1,4,2,0,150,187
88,94,1,1,1,62,177
89,83,3,0,1,104,119
90,27,4,3,1,40,97
91,35,4,1,0,132,191
92,70,3,3,0,54,93
93,18,4,3,0,94,113
94,52,0,2,1,196,27
95,92,1,0,0,198,97
96,46,0,1,0,114,157
97,77,0,1,0,120,5
98,58,0,2,1,62,123
99,22,4,1,1,170,85
