0,13,1,2,0,26,19
1,78,0,1,1,22,13
2,2,1,3,0,142,115
3,70,2,0,1,128,133
4,94,1,0,1,144,9
5,32,2,3,1,22,119
6,30,3,1,1,176,163
7,11,3,3,0,26,187
8,37,0,0,0,156,109
9,67,3,2,0,182,41
10,46,1,1,1,186,153
11,40,3,0,1,188,57
12,14,2,0,1,42,107
13,52,1,1,1,162,19
14,33,3,2,1,130,125
15,4,4,2,1,116,91
16,79,3,2,0,44,25
17,23,0,2,0,182,149
18,39,4,1,1,58,143
19,6,3,2,1,108,127
20,82,4,2,0,48,165
21,96,3,1,0,32,157
22,58,0,3,0,150,171
23,37,3,0,0,26,37
24,73,3,2,0,94,107
25,66,3,3,0,54,181
26,22,3,0,1,178,151
27,73,4,1,0,198,45
28,34,1,3,1,94,109
29,45,0,2,1,50,115
30,96,0,1,1,52,195
31,78,4,0,0,20,15
32,9,1,2,1,106,97
33,72,3,1,1,40,47
34,40,4,3,1,22,125
35,54,2,3,1,162,187
36,84,1,0,0,156,15
37,39,0,1,0,74,53
38,86,0,1,1,112,193
39,94,2,0,1,160,199
40,44,3,0,1,26,119
41,76,0,0,0,28,155
42,4,4,2,0,90,181
43,50,1,1,1,14,169
44,30,3,0,0,62,91
45,59,2,3,1,148,13
46,37,4,3,1,150,135
47,83,3,3,0,86,195
48,68,0,3,0,138,165
49,93,0,1,0,110,121
50,38,2,2,0,160,199
51,60,0,2,1,150,187
52,77,3,2,1,58,97
53,18,2,2,0,2,3
54,96,2,0,0,100,147
55,77,0,1,0,6,115
56,56,3,0,1,24,19
57,12,1,1,0,28,79
58,91,4,0,0,116,9
59,14,0,0,1,8,53
60,83,4,0,1,40,117
61,27,0,1,0,118,171
62,46,2,1,1,96,143
63,13,1,0,0,150,131
64,16,1,0,1,54,5
65,81,3,1,0,176,97
66,14,0,1,1,120,89
67,92,1,1,1,92,125
68,46,1,2,1,20,151
69,4,3,2,0,160,147
70,70,1,2,1,34,29
71,72,2,2,1,150,197
72,87,4,3,0,92,87
73,54,2,2,1,4,25
74,15,4,1,1,182,143
75,30,4,1,1,0,91
76,68,0,0,0,194,53
77,91,1,3,0,118,41
78,31,0,3,0,182,81
79,31,1,1,1,148,99
80,62,0,2,0,184,183
81,41,2,0,1,142,97
82,61,0,0,0,40,71
83,90,4,1,0,184,53
84,6,4,3,1,72,157
85,77,1,3,0,150,129
86,96,3,2,0,82,67
87,95,2,2,1,100,139
88,96,1,3,0,32,27
89,45,1,3,0,12,69
90,14,3,0,0,64,131
91,78,0,0,0,154,195
92,75,4,0,0,68,155
93,20,0,1,0,62,117
94,85,4,3,1,170,109
95,69,3,1,1,136,61
96,49,1,2,1,68,61
97,14,3,2,0,86,121
98,29,1,1,1,174,51
99,3,2,2,0,102,105
100,96,1,3,0,198,107
101,92,0,3,0,40,147
102,15,4,0,1,62,193
103,31,0,3,0,24,121
104,34,2,2,1,174,129
105,62,4,3,0,164,83
106,66,2,0,1,78,171
107,56,4,2,1,6,163
108,39,4,0,0,40,19
109,34,4,1,1,152,147
110,16,1,2,0,126,185
111,84,3,1,0,168,133
112,35,2,2,1,80,103
113,34,0,3,1,10,61
114,51,0,1,0,24,121
115,93,4,3,0,150,161
116,94,0,2,1,134,59
117,44,4,3,0,154,33
118,58,0,0,0,190,189
119,29,3,2,1,172,39
120,92,4,1,1,90,185
121,42,1,1,0,188,81
122,43,3,1,1,40,43
123,4,1,0,0,18,121
124,98,0,1,1,128,163
125,38,3,2,0,134,93
126,50,2,0,1,128,119
127,42,4,2,0,98,49
128,29,0,3,0,72,9
129,43,1,1,0,82,121
130,84,2,2,0,176,175
131,79,3,3,0,28,51
132,94,4,0,0,100,151
133,16,2,0,1,138,53
134,87,2,2,0,174,13
135,61,1,3,1,198,83
136,66,2,1,0,106,37
137,56,4,0,1,108,121
138,19,3,2,1,28,103
139,23,0,1,0,68,119
140,77,3,3,0,2,113
141,56,3,2,1,98,1
142,50,4,2,0,86,15
143,33,4,1,1,78,5
144,38,3,2,1,150,99
145,48,1,3,0,38,119
146,16,3,3,1,94,71
147,90,3,1,1,158,175
148,79,1,3,1,112,119
149,54,2,3,0,144,163
150,64,1,2,1,114,155
151,19,1,2,1,66,145
152,86,2,2,1,6,129
153,65,2,2,0,112,149
154,68,1,0,1,4,195
155,75,4,3,0,142,39
156,91,4,1,1,120,13
157,34,4,0,0,174,163
158,60,3,0,0,88,59
159,31,1,2,0,18,139
