0,63,3,2,1,110,197
1,95,2,2,1,150,137
2,17,4,2,1,76,127
3,45,0,0,1,150,109
4,40,1,2,1,188,147
5,62,3,3,1,18,127
6,45,3,2,0,160,113
7,51,0,0,1,30,83
8,96,3,1,0,168,15
9,87,4,1,1,44,33
10,81,4,3,1,46,163
11,35,4,2,0,156,105
12,54,2,2,1,162,81
13,57,0,2,1,26,177
14,17,3,0,1,8,53
15,38,1,0,0,92,167
16,33,0,2,0,60,189
17,27,0,1,1,48,187
18,84,4,3,0,38,131
19,51,0,1,0,74,151
20,40,4,0,0,132,181
21,37,0,1,0,178,13
22,76,0,1,0,152,175
23,96,1,3,1,24,189
24,18,3,2,0,44,113
25,17,0,2,0,188,91
26,32,3,3,1,92,79
27,10,4,1,0,116,19
28,2,2,0,0,78,101
29,41,1,2,1,112,105
30,80,4,3,1,94,15
31,96,2,0,0,150,169
32,38,0,1,1,58,199
33,42,0,1,0,98,185
34,35,1,3,0,34,23
35,98,2,1,0,128,23
36,44,1,2,0,176,183
37,99,2,3,0,176,193
38,64,0,0,1,8,41
39,3,1,0,1,174,15
40,57,2,0,1,138,197
41,58,0,0,0,106,69
42,40,4,1,0,90,39
43,62,2,3,0,64,157
44,14,4,0,1,8,57
45,24,1,1,0,186,95
46,98,1,2,0,110,107
47,77,0,1,1,14,87
48,16,2,0,0,94,177
49,8,2,3,0,86,93
50,33,2,1,0,32,99
51,3,0,1,1,74,127
52,43,0,2,0,150,171
53,54,2,3,0,104,93
54,69,2,1,1,154,195
55,33,3,1,0,20,151
56,1,1,0,1,158,145
57,74,4,1,0,170,27
58,28,0,3,0,78,117
59,65,2,3,1,164,61
60,8,0,0,1,10,111
61,7,1,1,1,124,109
62,49,1,2,1,12,191
63,43,4,2,0,166,79
64,91,4,0,1,120,125
65,50,1,3,0,180,77
66,73,2,3,0,96,183
67,89,3,1,0,194,69
68,30,1,1,0,154,51
69,77,3,2,0,10,157
70,9,2,2,0,182,131
71,80,1,0,1,160,111
72,82,1,3,1,92,91
73,20,4,3,0,176,105
74,72,4,2,0,160,179
75,79,0,2,0,26,137
76,47,1,3,1,124,85
77,6,4,0,1,128,113
78,1,0,3,1,194,115
79,57,3,3,0,198,93
80,29,0,3,1,70,181
81,44,3,1,1,154,65
82,98,3,2,0,144,59
83,89,1,2,0,96,87
84,28,2,3,1,56,197
85,81,3,0,0,106,137
86,36,3,3,1,58,41
87,83,1,2,1,70,71
88,50,4,2,0,142,59
89,61,2,0,1,50,9
90,82,4,0,0,68,127
91,89,4,1,0,192,155
92,51,3,3,0,146,115
93,16,4,2,1,136,119
94,37,3,1,0,134,179
95,70,3,1,1,26,193
96,66,2,3,1,8,139
97,80,1,2,0,6,167
98,98,3,0,1,148,61
99,27,3,1,0,86,65
100,54,4,2,0,148,1
101,40,4,1,0,196,179
102,45,0,0,1,84,159
103,29,3,2,1,6,169
104,88,2,3,1,164,119
105,37,1,1,1,74,27
106,55,3,3,1,24,149
107,65,1,3,0,174,3
108,56,4,0,1,132,29
109,98,3,0,0,172,191
110,14,2,1,1,94,139
111,70,4,2,0,194,33
112,50,1,3,1,8,107
113,57,1,1,0,18,53
114,79,2,3,0,30,15
115,38,1,1,1,56,121
116,89,3,1,0,12,185
117,16,0,3,0,48,17
118,72,4,2,1,64,159
119,45,4,1,1,170,81
120,36,0,3,1,156,39
121,73,0,1,0,46,107
122,78,0,2,0,172,1
123,62,3,0,0,24,193
124,51,4,3,1,92,15
125,92,1,0,0,190,197
126,75,4,2,0,174,49
127,84,3,0,0,166,67
128,74,1,3,1,116,135
129,61,1,2,1,90,181
130,23,3,2,1,38,195
131,1,3,2,1,180,113
132,1,2,2,1,66,13
133,46,2,3,1,162,151
134,21,0,1,1,110,93
135,38,1,3,0,14,37
136,68,4,2,0,136,113
137,6,0,1,0,168,51
138,24,3,3,0,100,155
139,64,1,1,1,164,133
140,5,3,1,0,4,97
141,89,0,0,0,74,115
142,30,3,2,0,174,5
143,26,1,1,1,32,81
144,13,4,1,1,88,123
145,18,0,3,1,12,117
146,91,1,1,0,62,103
147,46,0,3,0,82,175
148,31,3,2,0,36,71
149,38,0,0,0,86,59
150,61,3,0,1,140,5
151,36,1,0,0,68,89
152,75,1,0,1,160,45
153,26,2,3,1,142,157
154,17,4,0,1,146,147
155,24,2,3,1,182,35
156,57,2,2,1,32,15
157,89,1,0,0,28,163
158,7,0,0,1,174,3
159,83,3,0,0,130,173
160,34,2,0,1,104,141
161,3,4,1,0,188,117
162,78,2,0,0,132,21
163,29,3,1,1,128,149
164,51,3,3,1,82,99
165,63,1,3,1,6,103
166,71,1,2,1,68,15
167,65,2,2,1,150,177
168,47,1,0,1,98,1
169,4,3,3,0,108,61
170,72,0,1,1,50,15
171,0,2,0,0,66,191
172,41,2,3,1,56,83
173,15,4,0,0,156,109
