0,23,0,2,0,190,89
1,19,0,2,1,32,77
2,92,4,2,1,16,139
3,56,1,2,0,112,139
4,10,3,1,0,72,131
5,18,0,0,1,68,113
6,82,2,2,0,178,87
7,56,0,0,1,54,41
8,66,2,1,1,170,145
9,58,4,3,0,158,77
10,58,1,1,0,142,93
11,13,3,0,0,138,119
12,36,1,3,0,92,89
13,36,0,2,0,114,69
14,61,4,3,1,188,109
15,46,2,2,0,66,115
16,53,4,3,0,110,37
17,42,4,1,0,22,189
18,73,1,3,0,2,155
19,46,2,0,0,46,115
20,1,3,0,0,94,89
21,15,3,0,1,88,1
22,64,1,0,0,174,13
23,35,0,3,1,142,139
24,51,1,3,0,168,141
25,19,0,0,1,8,65
26,44,0,0,1,128,15
27,30,4,1,1,48,19
28,30,3,2,0,72,61
29,32,0,3,1,74,163
30,12,1,0,1,114,125
31,60,1,0,1,178,135
32,64,4,0,0,144,25
33,99,3,0,1,130,79
34,25,3,0,0,36,75
35,85,0,0,0,78,67
36,50,3,2,0,126,115
37,89,2,1,1,128,25
38,22,1,0,0,198,151
39,52,4,2,1,16,47
40,68,1,1,0,178,31
41,81,0,1,0,106,57
42,17,4,3,1,134,181
43,12,4,3,1,78,83
44,57,1,1,1,84,1
45,23,3,0,1,8,149
46,97,1,2,1,172,5
47,35,1,2,1,134,87
48,65,4,1,1,186,129
49,50,3,3,0,112,35
50,49,3,3,1,8,165
51,48,3,3,0,58,5
52,21,2,3,0,170,159
53,91,0,0,1,110,139
54,67,3,1,1,148,71
55,50,3,0,0,102,43
56,47,3,3,1,26,193
57,30,4,2,0,132,59
58,81,1,2,1,170,99
59,65,4,0,0,74,191
60,93,3,2,0,92,195
61,72,3,3,0,60,155
62,81,4,2,1,22,13
63,33,4,0,1,118,91
64,67,4,3,0,30,21
65,84,0,1,1,90,173
66,84,3,0,1,38,193
67,10,2,3,1,16,53
68,66,3,2,0,190,101
69,18,3,3,1,134,155
70,79,0,1,1,88,127
71,51,0,1,1,158,91
72,91,2,0,0,140,1
73,65,2,1,1,70,165
74,31,2,3,0,124,65
75,82,4,0,1,178,29
76,46,1,1,0,106,29
77,5,2,3,1,36,129
78,15,3,0,0,76,47
79,51,2,0,1,196,83
80,45,4,1,0,142,25
81,36,4,1,1,96,69
82,58,3,3,0,162,59
83,68,2,1,1,194,23
84,16,0,1,1,56,101
85,46,2,0,1,178,141
86,5,0,1,1,164,9
87,7,4,3,1,70,171
88,69,1,3,1,66,127
89,79,4,2,0,14,93
90,31,3,2,0,94,101
91,88,0,2,0,160,81
92,26,2,2,0,112,187
93,62,3,3,0,82,101
94,22,0,1,0,72,81
95,16,2,3,1,88,163
96,13,1,1,0,84,143
97,30,4,2,0,134,137
98,56,3,0,0,88,69
99,95,4,2,1,144,139
100,92,1,0,1,42,33
101,27,1,1,1,10,5
102,39,1,3,0,186,27
103,17,1,0,1,128,149
104,28,2,0,1,192,83
105,57,0,0,1,110,39
106,59,3,1,1,106,71
107,82,0,2,0,96,179
108,55,3,3,1,170,77
109,21,3,2,0,90,65
110,21,2,2,0,134,169
111,4,0,1,1,6,11
112,68,0,2,1,124,131
113,31,3,3,0,74,185
114,6,3,1,0,56,85
115,96,0,0,1,166,33
116,31,3,3,1,46,1
117,17,2,0,1,192,49
118,16,4,0,0,164,187
119,79,0,2,0,78,175
120,79,4,3,1,70,27
121,77,3,2,0,196,31
122,93,2,1,1,46,81
123,37,3,3,0,172,71
124,48,1,1,0,134,101
125,97,2,2,0,106,73
126,66,0,3,0,176,99
127,23,3,0,1,10,63
128,25,2,0,0,94,195
129,66,0,0,0,182,91
130,47,2,0,0,14,13
131,78,2,2,1,76,57
132,1,4,0,0,198,99
133,20,0,3,0,12,67
134,35,2,3,0,74,83
135,12,1,3,1,4,5
136,63,1,1,0,132,153
137,97,3,0,0,90,169
138,42,1,0,0,176,81
139,94,0,1,1,38,145
140,2,0,2,0,4,43
141,76,1,3,0,170,139
142,71,1,3,1,128,27
143,74,4,1,0,158,77
144,80,4,1,0,130,91
145,31,2,2,1,116,73
146,99,3,1,0,52,51
147,49,3,0,0,104,25
148,39,4,0,0,156,179
149,80,2,3,1,16,29
150,33,0,3,0,102,193
151,3,4,3,1,144,99
152,81,0,3,0,120,67
153,35,4,2,1,20,1
154,21,2,3,1,174,177
